,artist,album,track_title,track_n,lyric,line,year,keywords,sadness,joy,fear,disgust,anger
2829,Taylor Swift,Red,Come Back... Be Here,18,"Come back be here, come back be here",12,2012,,0.228341,0.340118,0.118247,0.045416000000000005,0.088496
2830,Taylor Swift,Red,Come Back... Be Here,18,I guess you're in New York today,13,2012,New York today,0.324142,0.232744,0.13886099999999998,0.039931,0.086355
2831,Taylor Swift,Red,Come Back... Be Here,18,I don't wanna need you this way,14,2012,way,0.17335,0.485903,0.079506,0.090219,0.167533
2832,Taylor Swift,Red,Come Back... Be Here,18,"Come back be here, come back be here",15,2012,,0.228341,0.340118,0.118247,0.045416000000000005,0.088496
2833,Taylor Swift,Red,Come Back... Be Here,18,The delicate beginning rush,16,2012,delicate beginning rush,0.353641,0.15793,0.239427,0.110704,0.198524
2834,Taylor Swift,Red,Come Back... Be Here,18,The feeling you can know so much,17,2012,,0.5060979999999999,0.194028,0.178028,0.05041,0.074215
2835,Taylor Swift,Red,Come Back... Be Here,18,Without knowing anything at all,18,2012,,0.175307,0.171496,0.091248,0.074744,0.108828
2836,Taylor Swift,Red,Come Back... Be Here,18,And now that I can put this down,19,2012,,0,0,0,0,0
2837,Taylor Swift,Red,Come Back... Be Here,18,If I had known what I'd known now,20,2012,,0.177771,0.164375,0.170512,0.064703,0.126962
2838,Taylor Swift,Red,Come Back... Be Here,18,I never would have played so nonchalant,21,2012,,0.248488,0.397539,0.087383,0.133377,0.133832
2839,Taylor Swift,Red,Come Back... Be Here,18,Taxi cabs and busy streets,22,2012,Taxi cabs,0.263009,0.124122,0.206374,0.032396,0.125605
2840,Taylor Swift,Red,Come Back... Be Here,18,That never bring you back to me,23,2012,,0.419003,0.205637,0.155366,0.044727,0.122666
2841,Taylor Swift,Red,Come Back... Be Here,18,I can't help but wish you took me with you,24,2012,,0.6201220000000001,0.07066900000000001,0.288959,0.083713,0.081901
2842,Taylor Swift,Red,Come Back... Be Here,18,And this is when the feeling sinks in,25,2012,sinks,0.5122939999999999,0.032813,0.398429,0.161395,0.221186
2843,Taylor Swift,Red,Come Back... Be Here,18,I don't wanna miss you like this,26,2012,wanna,0.15857000000000002,0.5435180000000001,0.062614,0.118477,0.075906
2844,Taylor Swift,Red,Come Back... Be Here,18,"Come back be here, come back be here",27,2012,,0.228341,0.340118,0.118247,0.045416000000000005,0.088496
2845,Taylor Swift,Red,Come Back... Be Here,18,I guess you're in London today,28,2012,London today,0.327561,0.224842,0.142355,0.03922,0.085207
2846,Taylor Swift,Red,Come Back... Be Here,18,I don't wanna need you this way,29,2012,way,0.17335,0.485903,0.079506,0.090219,0.167533
2847,Taylor Swift,Red,Come Back... Be Here,18,"Come back be here, come back be here",30,2012,,0.228341,0.340118,0.118247,0.045416000000000005,0.088496
2848,Taylor Swift,Red,Come Back... Be Here,18,This is falling in love in the cruelest way,31,2012,cruelest way,0.262612,0.487701,0.01991,0.05065,0.28373000000000004
2849,Taylor Swift,Red,Come Back... Be Here,18,This is falling for you and you are worlds away,32,2012,worlds,0.737355,0.068432,0.197947,0.12909600000000002,0.080196
2850,Taylor Swift,Red,Come Back... Be Here,18,New York be here,33,2012,New York,0.166741,0.228903,0.057987,0.050965,0.054653
2851,Taylor Swift,Red,Come Back... Be Here,18,But you're in London and I break down,34,2012,London,0.627721,0.013396000000000002,0.267203,0.093602,0.263436
2852,Taylor Swift,Red,Come Back... Be Here,18,Cause it's not fair that you're not around,35,2012,,0.29714,0.025136,0.204317,0.070951,0.24142800000000006
2853,Taylor Swift,Red,Come Back... Be Here,18,I don't wanna miss you like this,36,2012,wanna,0.15857000000000002,0.5435180000000001,0.062614,0.118477,0.075906
2854,Taylor Swift,Red,Come Back... Be Here,18,Come back be here,37,2012,,0.228341,0.340118,0.118247,0.045416000000000005,0.088496
2855,Taylor Swift,Red,Come Back... Be Here,18,Come back be here,38,2012,,0.228341,0.340118,0.118247,0.045416000000000005,0.088496
2856,Taylor Swift,Red,Girl at Home,19,"Don't look at me, you got a girl at home",1,2012,girl,0.217027,0.393602,0.120306,0.237544,0.112091
2857,Taylor Swift,Red,Girl at Home,19,"And everybody knows that, everybody knows that",2,2012,,0.177873,0.283845,0.128687,0.038263,0.104571
2858,Taylor Swift,Red,Girl at Home,19,"Don't look at me, you got a girl at home",3,2012,girl,0.217027,0.393602,0.120306,0.237544,0.112091
2859,Taylor Swift,Red,Girl at Home,19,"And everybody knows that, everybody knows that",4,2012,,0.177873,0.283845,0.128687,0.038263,0.104571
2860,Taylor Swift,Red,Girl at Home,19,I don't even know her,5,2012,,0.481602,0.101224,0.08299,0.046689,0.10146
2861,Taylor Swift,Red,Girl at Home,19,But I feel a responsibility to do what's upstanding and right,6,2012,responsibility,0.195846,0.480641,0.086267,0.034411000000000004,0.10551
2862,Taylor Swift,Red,Girl at Home,19,"It's kinda like a code, yeah",7,2012,kinda,0.353139,0.203341,0.031902999999999994,0.079966,0.186089
2863,Taylor Swift,Red,Girl at Home,19,And you've been getting closer and closer,8,2012,,0.535356,0.122996,0.181272,0.08725,0.145569
2864,Taylor Swift,Red,Girl at Home,19,And crossing so many lines,9,2012,lines,0.279022,0.055622000000000005,0.13876,0.108571,0.08289400000000001
2865,Taylor Swift,Red,Girl at Home,19,And it would be a fine proposition,10,2012,fine proposition,0.154678,0.418222,0.03342,0.095515,0.055598
2866,Taylor Swift,Red,Girl at Home,19,If I was a stupid girl,11,2012,stupid girl,0.13583599999999998,0.009745,0.070204,0.387797,0.73088
2867,Taylor Swift,Red,Girl at Home,19,But honey I am no one's exception,12,2012,honey,0.124353,0.4941970000000001,0.052692,0.057002,0.044062
2868,Taylor Swift,Red,Girl at Home,19,This I have previously learned,13,2012,,0.084423,0.268383,0.084537,0.014639,0.06199
2869,Taylor Swift,Red,Girl at Home,19,"So don't look at me, you got a girl at home",14,2012,girl,0.217027,0.393602,0.120306,0.237544,0.112091
2870,Taylor Swift,Red,Girl at Home,19,"And everybody knows that, everybody knows that",15,2012,,0.177873,0.283845,0.128687,0.038263,0.104571
2871,Taylor Swift,Red,Girl at Home,19,"Don't look at me, you got a girl at home",16,2012,girl,0.217027,0.393602,0.120306,0.237544,0.112091
2872,Taylor Swift,Red,Girl at Home,19,"And everybody knows that, everybody knows that",17,2012,,0.177873,0.283845,0.128687,0.038263,0.104571
2873,Taylor Swift,Red,Girl at Home,19,I see you turn off your phone,18,2012,phone,0.251603,0.087435,0.124785,0.102616,0.119197
2874,Taylor Swift,Red,Girl at Home,19,"Now you've got me alone, and I say",19,2012,,0.775392,0.026084,0.278221,0.030868,0.127656
2875,Taylor Swift,Red,Girl at Home,19,"Don't look at me, you got a girl at home",20,2012,girl,0.217027,0.393602,0.120306,0.237544,0.112091
2876,Taylor Swift,Red,Girl at Home,19,"And everybody knows that, everybody knows that",21,2012,,0.177873,0.283845,0.128687,0.038263,0.104571
2877,Taylor Swift,Red,Girl at Home,19,I just want to make sure,22,2012,,0.194171,0.058569,0.041295,0.014478,0.051873
2878,Taylor Swift,Red,Girl at Home,19,You understand perfectly you're the kind of man who makes me sad,23,2012,kind of man,0.7977479999999999,0.016811000000000003,0.200324,0.16228099999999998,0.043302
2879,Taylor Swift,Red,Girl at Home,19,"While she waits up, you chase down the newest thing",24,2012,newest thing,0.148465,0.6139760000000001,0.138256,0.035905,0.098609
2880,Taylor Swift,Red,Girl at Home,19,And take for granted what you have,25,2012,,0.124566,0.1542,0.097689,0.081355,0.101461
2881,Taylor Swift,Red,Girl at Home,19,And it would be a fine proposition,26,2012,fine proposition,0.154678,0.418222,0.03342,0.095515,0.055598
2882,Taylor Swift,Red,Girl at Home,19,If I was a stupid girl,27,2012,stupid girl,0.13583599999999998,0.009745,0.070204,0.387797,0.73088
2883,Taylor Swift,Red,Girl at Home,19,"And yeah, I might go with it",28,2012,,0.243003,0.119507,0.409662,0.114976,0.08382200000000001
2884,Taylor Swift,Red,Girl at Home,19,If I hadn't once been just like her,29,2012,,0.155718,0.547938,0.061013,0.119885,0.07674299999999999
2885,Taylor Swift,Red,Girl at Home,19,"So don't look at me, you got a girl at home",30,2012,girl,0.217027,0.393602,0.120306,0.237544,0.112091
2886,Taylor Swift,Red,Girl at Home,19,"And everybody knows that, everybody knows that",31,2012,,0.177873,0.283845,0.128687,0.038263,0.104571
2887,Taylor Swift,Red,Girl at Home,19,"Don't look at me, you got a girl at home",32,2012,girl,0.217027,0.393602,0.120306,0.237544,0.112091
2888,Taylor Swift,Red,Girl at Home,19,"And everybody knows that, everybody knows that",33,2012,,0.177873,0.283845,0.128687,0.038263,0.104571
2889,Taylor Swift,Red,Girl at Home,19,I see you turn off your phone,34,2012,phone,0.251603,0.087435,0.124785,0.102616,0.119197
2890,Taylor Swift,Red,Girl at Home,19,"Now you've got me alone, and I say",35,2012,,0.775392,0.026084,0.278221,0.030868,0.127656
2891,Taylor Swift,Red,Girl at Home,19,"Don't look at me, you got a girl at home",36,2012,girl,0.217027,0.393602,0.120306,0.237544,0.112091
2892,Taylor Swift,Red,Girl at Home,19,"And everybody knows that, everybody knows that",37,2012,,0.177873,0.283845,0.128687,0.038263,0.104571
2893,Taylor Swift,Red,Girl at Home,19,"Call a cab, lose my number",38,2012,cab,0.691091,0.013315,0.143342,0.097087,0.128669
2894,Taylor Swift,Red,Girl at Home,19,You're about to lose your girl,39,2012,girl,0.62863,0.032767000000000004,0.138281,0.291186,0.190438
2895,Taylor Swift,Red,Girl at Home,19,"Call a cab, lose my number",40,2012,cab,0.691091,0.013315,0.143342,0.097087,0.128669
2896,Taylor Swift,Red,Girl at Home,19,Let's consider this lesson learned,41,2012,lesson,0.110457,0.509274,0.087897,0.042007,0.165735
2897,Taylor Swift,Red,Girl at Home,19,Want to see you pick up your phone,42,2012,phone,0.115982,0.1555,0.167907,0.16513699999999998,0.260021
2898,Taylor Swift,Red,Girl at Home,19,And tell her you're coming home,43,2012,,0.087736,0.2297,0.146743,0.113967,0.386911
2899,Taylor Swift,Red,Girl at Home,19,"Don't look at me, you got a girl at home",44,2012,girl,0.217027,0.393602,0.120306,0.237544,0.112091
2900,Taylor Swift,Red,Girl at Home,19,"And everybody knows that, everybody knows that",45,2012,,0.177873,0.283845,0.128687,0.038263,0.104571
2901,Taylor Swift,Red,Girl at Home,19,It would be a fine proposition,46,2012,fine proposition,0.154678,0.418222,0.03342,0.095515,0.055598
2902,Taylor Swift,Red,Girl at Home,19,If I hadn't once been just like her,47,2012,,0.155718,0.547938,0.061013,0.119885,0.07674299999999999
2903,Taylor Swift,1989,Welcome to New York,1,"Walking through a crowd, the village is aglow",1,2014,crowd,0.298756,0.437764,0.083264,0.08392100000000001,0.144804
2904,Taylor Swift,1989,Welcome to New York,1,Kaleidoscope of loud heartbeats under coats,2,2014,Kaleidoscope of loud heartbeats,0.082746,0.364891,0.036823,0.080117,0.428311
2905,Taylor Swift,1989,Welcome to New York,1,Everybody here wanted something more,3,2014,,0.216137,0.309357,0.189106,0.030761,0.135465
2906,Taylor Swift,1989,Welcome to New York,1,Searching for a sound we hadn't heard before,4,2014,sound,0.106599,0.417284,0.08212,0.07888400000000001,0.071518
2907,Taylor Swift,1989,Welcome to New York,1,And it said,5,2014,,0,0,0,0,0
2908,Taylor Swift,1989,Welcome to New York,1,Welcome to New York!,6,2014,New York,0.018949,0.8298780000000001,0.004704,0.008535,0.035352
2909,Taylor Swift,1989,Welcome to New York,1,It's been waiting for you,7,2014,,0,0,0,0,0
2910,Taylor Swift,1989,Welcome to New York,1,Welcome to New York,8,2014,New York,0.02326,0.807562,0.004755,0.008567,0.032612
2911,Taylor Swift,1989,Welcome to New York,1,Welcome to New York,9,2014,New York,0.02326,0.807562,0.004755,0.008567,0.032612
2912,Taylor Swift,1989,Welcome to New York,1,Welcome to New York!,10,2014,New York,0.018949,0.8298780000000001,0.004704,0.008535,0.035352
2913,Taylor Swift,1989,Welcome to New York,1,It's been waiting for you,11,2014,,0,0,0,0,0
2914,Taylor Swift,1989,Welcome to New York,1,Welcome to New York,12,2014,New York,0.02326,0.807562,0.004755,0.008567,0.032612
2915,Taylor Swift,1989,Welcome to New York,1,Welcome to New York,13,2014,New York,0.02326,0.807562,0.004755,0.008567,0.032612
2916,Taylor Swift,1989,Welcome to New York,1,It's a new soundtrack,14,2014,new soundtrack,0.16641,0.6833239999999999,0.058518,0.02397,0.018731
2917,Taylor Swift,1989,Welcome to New York,1,I could dance to this beat (beat),15,2014,beat,0.147508,0.713087,0.042715,0.030651,0.023457
2918,Taylor Swift,1989,Welcome to New York,1,Forevermore,16,2014,,0,0,0,0,0
2919,Taylor Swift,1989,Welcome to New York,1,The lights are so bright,17,2014,lights,0.024211,0.816449,0.042103,0.022367,0.010382
2920,Taylor Swift,1989,Welcome to New York,1,But they never blind me (me),18,2014,,0.124386,0.142351,0.07774299999999999,0.048086,0.064819
2921,Taylor Swift,1989,Welcome to New York,1,Welcome to New York!,19,2014,New York,0.018949,0.8298780000000001,0.004704,0.008535,0.035352
2922,Taylor Swift,1989,Welcome to New York,1,It's been waiting for you,20,2014,,0,0,0,0,0
2923,Taylor Swift,1989,Welcome to New York,1,Welcome to New York,21,2014,New York,0.02326,0.807562,0.004755,0.008567,0.032612
2924,Taylor Swift,1989,Welcome to New York,1,Welcome to New York,22,2014,New York,0.02326,0.807562,0.004755,0.008567,0.032612
2925,Taylor Swift,1989,Welcome to New York,1,When we first dropped our bags on apartment floors,23,2014,apartment floors,0.406724,0.054503,0.03364,0.489832,0.285968
2926,Taylor Swift,1989,Welcome to New York,1,"Took our broken hearts, put them in a drawer",24,2014,broken hearts,0.7946529999999999,0.028701,0.082449,0.105542,0.06450299999999999
2927,Taylor Swift,1989,Welcome to New York,1,Everybody here was someone else before,25,2014,,0.340472,0.288019,0.212469,0.21286,0.102809
2928,Taylor Swift,1989,Welcome to New York,1,And you can want who you want,26,2014,,0.287855,0.091996,0.104523,0.060313,0.149309
2929,Taylor Swift,1989,Welcome to New York,1,Boys and boys and girls and girls,27,2014,Boys,0.149393,0.465502,0.020749,0.312593,0.083387
2930,Taylor Swift,1989,Welcome to New York,1,Welcome to New York!,28,2014,New York,0.018949,0.8298780000000001,0.004704,0.008535,0.035352
2931,Taylor Swift,1989,Welcome to New York,1,It's been waiting for you,29,2014,,0,0,0,0,0
2932,Taylor Swift,1989,Welcome to New York,1,Welcome to New York,30,2014,New York,0.02326,0.807562,0.004755,0.008567,0.032612
2933,Taylor Swift,1989,Welcome to New York,1,Welcome to New York,31,2014,New York,0.02326,0.807562,0.004755,0.008567,0.032612
2934,Taylor Swift,1989,Welcome to New York,1,Welcome to New York!,32,2014,New York,0.018949,0.8298780000000001,0.004704,0.008535,0.035352
2935,Taylor Swift,1989,Welcome to New York,1,It's been waiting for you,33,2014,,0,0,0,0,0
2936,Taylor Swift,1989,Welcome to New York,1,Welcome to New York,34,2014,New York,0.02326,0.807562,0.004755,0.008567,0.032612
2937,Taylor Swift,1989,Welcome to New York,1,Welcome to New York,35,2014,New York,0.02326,0.807562,0.004755,0.008567,0.032612
2938,Taylor Swift,1989,Welcome to New York,1,It's a new soundtrack,36,2014,new soundtrack,0.16641,0.6833239999999999,0.058518,0.02397,0.018731
2939,Taylor Swift,1989,Welcome to New York,1,I could dance to this beat (beat),37,2014,beat,0.147508,0.713087,0.042715,0.030651,0.023457
2940,Taylor Swift,1989,Welcome to New York,1,Forevermore,38,2014,,0,0,0,0,0
2941,Taylor Swift,1989,Welcome to New York,1,The lights are so bright,39,2014,lights,0.024211,0.816449,0.042103,0.022367,0.010382
2942,Taylor Swift,1989,Welcome to New York,1,But they never blind me (me),40,2014,,0.124386,0.142351,0.07774299999999999,0.048086,0.064819
2943,Taylor Swift,1989,Welcome to New York,1,Welcome to New York!,41,2014,New York,0.018949,0.8298780000000001,0.004704,0.008535,0.035352
2944,Taylor Swift,1989,Welcome to New York,1,It's been waiting for you,42,2014,,0,0,0,0,0
2945,Taylor Swift,1989,Welcome to New York,1,Welcome to New York,43,2014,New York,0.02326,0.807562,0.004755,0.008567,0.032612
2946,Taylor Swift,1989,Welcome to New York,1,Welcome to New York,44,2014,New York,0.02326,0.807562,0.004755,0.008567,0.032612
2947,Taylor Swift,1989,Welcome to New York,1,"Like any great love, it keeps you guessing",45,2014,great love,0.059554,0.8898360000000001,0.020157,0.006906,0.011931
2948,Taylor Swift,1989,Welcome to New York,1,"Like any real love, it's ever-changing",46,2014,real love,0.070815,0.80602,0.027373,0.033272,0.030996
2949,Taylor Swift,1989,Welcome to New York,1,"Like any true love, it drives you crazy",47,2014,true love,0.03544,0.841944,0.035739,0.013546,0.07847799999999999
2950,Taylor Swift,1989,Welcome to New York,1,"But you know you wouldn't change anything, anything, anything",48,2014,,0.209349,0.052953,0.108624,0.053909000000000006,0.162653
2951,Taylor Swift,1989,Welcome to New York,1,Welcome to New York!,49,2014,New York,0.018949,0.8298780000000001,0.004704,0.008535,0.035352
2952,Taylor Swift,1989,Welcome to New York,1,It's been waiting for you,50,2014,,0,0,0,0,0
2953,Taylor Swift,1989,Welcome to New York,1,Welcome to New York,51,2014,New York,0.02326,0.807562,0.004755,0.008567,0.032612
2954,Taylor Swift,1989,Welcome to New York,1,Welcome to New York,52,2014,New York,0.02326,0.807562,0.004755,0.008567,0.032612
